scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
compas_core,3003,joint_dirichlet_0.3,B3,4,1,9,0.1,0.63510101010101,0.6348442861860526,0.22821203953279423,0.1821081130690162,0.2119349593495935,0.004971548367774692
compas_core,3003,joint_dirichlet_0.3,B3,5,1,9,0.1,0.6477272727272727,0.6473759213837632,0.22509733453129677,0.18011196769456683,0.19967479674796745,0.01036238394728961
compas_core,3004,iid,B0,1,10,0,1.0,0.6477272727272727,0.6292078834101035,0.2068882899071578,0.10487793685756241,0.25957723577235775,0.005450733752620507
compas_core,3004,iid,B0,2,10,0,1.0,0.6477272727272727,0.6292078834101035,0.2068882899071578,0.10487793685756241,0.25957723577235775,0.005450733752620507
compas_core,3004,iid,B0,3,10,0,1.0,0.6464646464646465,0.6276570737768226,0.20479185384845755,0.10487793685756241,0.25557723577235775,0.0033542976939202607
compas_core,3004,iid,B0,4,10,0,1.0,0.6464646464646465,0.6276570737768226,0.20479185384845755,0.10487793685756241,0.25557723577235775,0.0033542976939202607
compas_core,3004,iid,B0,5,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
compas_core,3004,iid,B1,1,10,0,1.0,0.6477272727272727,0.6292078834101035,0.2068882899071578,0.10487793685756241,0.25957723577235775,0.005450733752620507
compas_core,3004,iid,B1,2,10,0,1.0,0.6477272727272727,0.6292078834101035,0.2068882899071578,0.10487793685756241,0.25957723577235775,0.005450733752620507
compas_core,3004,iid,B1,3,10,0,1.0,0.6464646464646465,0.6276570737768226,0.20479185384845755,0.10487793685756241,0.25557723577235775,0.0033542976939202607
compas_core,3004,iid,B1,4,10,0,1.0,0.6464646464646465,0.6276570737768226,0.20479185384845755,0.10487793685756241,0.25557723577235775,0.0033542976939202607
compas_core,3004,iid,B1,5,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
